"Ano","Mes","Dia","Fator.de.Emissao..tCO2.MWh.","Canada_Quebec_Dolar","Canada_Quebec_Euro","Switzerland_Dolar","Switzerland_Euro","China_Dolar","China_Euro","Europe_Dolar","Europe_Euro","United_Kingdom_Dolar","United_Kingdom_Euro","South_Korea_Dolar","South_Korea_Euro","New_Zealand_Dolar","New_Zealand_Euro","USA_California_Dolar","USA_California_Euro"
2016,9,14,0.612,12.73,11.35417071,9.155281536,8.248249079,NA,NA,4.473624273,3.99,NA,NA,15.36001157,13.6995068,13.74068119,12.25523526,12.73,11.35417071
2016,9,15,0.6145,12.73,11.35417071,9.155281536,8.248249079,NA,NA,4.641805636,4.14,NA,NA,15.36001157,13.6995068,13.74068119,12.25523526,12.73,11.35417071
2016,9,16,0.637,12.73,11.35417071,9.155281536,8.248249079,NA,NA,4.877259545,4.35,NA,NA,15.36001157,13.6995068,13.74068119,12.25523526,12.73,11.35417071
2016,9,17,0.6432,12.73,11.35417071,9.155281536,8.248249079,NA,NA,4.877259545,4.35,NA,NA,15.36001157,13.6995068,13.74068119,12.25523526,12.73,11.35417071
2016,9,18,0.6531,12.73,11.35417071,9.155281536,8.248249079,NA,NA,4.877259545,4.35,NA,NA,15.36001157,13.6995068,13.74068119,12.25523526,12.73,11.35417071
2016,9,19,0.6426,12.73,11.35417071,9.155281536,8.248249079,NA,NA,4.93332,4.4,NA,NA,15.36001157,13.6995068,13.70413682,12.22264155,12.73,11.35417071
2016,9,20,0.6387,12.73,11.35417071,9.155281536,8.248249079,NA,NA,4.675441909,4.17,NA,NA,15.36001157,13.6995068,13.77722555,12.28782897,12.73,11.35417071
2016,9,21,0.6408,12.73,11.35417071,9.155281536,8.248249079,NA,NA,4.720290273,4.21,NA,NA,15.81177661,14.10243347,13.77722555,12.28782897,12.73,11.35417071
2016,9,22,0.6375,12.73,11.35417071,9.155281536,8.248249079,NA,NA,4.966956273,4.43,NA,NA,15.81177661,14.10243347,13.77722555,12.28782897,12.73,11.35417071
2016,9,23,0.6452,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.101501364,4.55,NA,NA,15.81177661,14.10243347,13.77722555,12.28782897,12.73,11.35417071
2016,9,24,0.6388,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.101501364,4.55,NA,NA,15.81177661,14.10243347,13.77722555,12.28782897,12.73,11.35417071
2016,9,25,0.6442,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.101501364,4.55,NA,NA,15.81177661,14.10243347,13.77722555,12.28782897,12.73,11.35417071
2016,9,26,0.6425,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.191198091,4.63,NA,NA,15.81177661,14.10243347,13.77722555,12.28782897,12.73,11.35417071
2016,9,27,0.664,12.73,11.35417071,9.155281536,8.248249079,NA,NA,4.978168364,4.44,NA,NA,15.81177661,14.10243347,13.74068119,12.25523526,12.73,11.35417071
2016,9,28,0.6714,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.561197091,4.96,NA,NA,15.81177661,14.10243347,13.75529893,12.26827275,12.73,11.35417071
2016,9,29,0.676,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.628469636,5.02,NA,NA,15.81177661,14.10243347,13.75529893,12.26827275,12.73,11.35417071
2016,9,30,0.6782,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.572409182,4.97,NA,NA,16.26354166,14.50536014,13.74068119,12.25523526,12.73,11.35417071
2016,10,1,0.6592,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.572409182,4.97,NA,NA,16.26354166,14.50536014,13.74068119,12.25523526,12.73,11.35417071
2016,10,2,0.674,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.572409182,4.97,NA,NA,16.26354166,14.50536014,13.74068119,12.25523526,12.73,11.35417071
2016,10,3,0.6417,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.854831286,5.31,NA,NA,16.26354166,14.50536014,13.45740873,12.20510667,12.73,11.35417071
2016,10,4,0.6462,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.722518714,5.19,NA,NA,15.9889293,14.50105229,13.42161775,12.17264628,12.73,11.35417071
2016,10,5,0.6502,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.042274095,5.48,NA,NA,15.9889293,14.50105229,13.45740873,12.20510667,12.73,11.35417071
2016,10,6,0.6499,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.461263905,5.86,NA,NA,15.9889293,14.50105229,13.49319971,12.23756706,12.73,11.35417071
2016,10,7,0.6393,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.273821095,5.69,NA,NA,15.9889293,14.50105229,13.49319971,12.23756706,12.73,11.35417071
2016,10,8,0.6198,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.273821095,5.69,NA,NA,15.9889293,14.50105229,13.49319971,12.23756706,12.73,11.35417071
2016,10,9,0.5986,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.273821095,5.69,NA,NA,15.9889293,14.50105229,13.49319971,12.23756706,12.73,11.35417071
2016,10,10,0.6274,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.251769,5.67,NA,NA,15.9889293,14.50105229,13.45740873,12.20510667,12.73,11.35417071
2016,10,11,0.627,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.97611781,5.42,NA,NA,15.9889293,14.50105229,13.49319971,12.23756706,12.73,11.35417071
2016,10,12,0.6161,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.086378286,5.52,NA,NA,15.9889293,14.50105229,13.50751611,12.25055122,12.73,11.35417071
2016,10,13,0.6088,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.240742952,5.66,NA,NA,15.9889293,14.50105229,13.45740873,12.20510667,12.73,11.35417071
2016,10,14,0.6288,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.406133667,5.81,NA,NA,15.9889293,14.50105229,13.52899069,12.27002745,12.73,11.35417071
2016,10,15,0.6075,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.406133667,5.81,NA,NA,15.9889293,14.50105229,13.52899069,12.27002745,12.73,11.35417071
2016,10,16,0.5937,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.406133667,5.81,NA,NA,15.9889293,14.50105229,13.52899069,12.27002745,12.73,11.35417071
2016,10,17,0.6114,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.472289952,5.87,NA,NA,15.9889293,14.50105229,13.50751611,12.25055122,12.73,11.35417071
2016,10,18,0.6196,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.560498333,5.95,NA,NA,15.9889293,14.50105229,13.49319971,12.23756706,12.73,11.35417071
2016,10,19,0.6245,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.251769,5.67,NA,NA,15.9889293,14.50105229,13.47172513,12.21809083,12.73,11.35417071
2016,10,20,0.6199,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.141508524,5.57,NA,NA,15.9889293,14.50105229,13.38582677,12.14018589,12.73,11.35417071
2016,10,21,0.6189,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.505368095,5.9,NA,NA,15.9889293,14.50105229,13.45740873,12.20510667,12.73,11.35417071
2016,10,22,0.6052,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.505368095,5.9,NA,NA,15.9889293,14.50105229,13.45740873,12.20510667,12.73,11.35417071
2016,10,23,0.6091,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.505368095,5.9,NA,NA,15.9889293,14.50105229,13.45740873,12.20510667,12.73,11.35417071
2016,10,24,0.6006,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.395107619,5.8,NA,NA,15.9889293,14.50105229,13.45740873,12.20510667,12.73,11.35417071
2016,10,25,0.595,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.395107619,5.8,NA,NA,16.43306623,14.90385929,13.49319971,12.23756706,12.73,11.35417071
2016,10,26,0.5884,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.549472286,5.94,NA,NA,16.43306623,14.90385929,13.38582677,12.14018589,12.73,11.35417071
2016,10,27,0.5862,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.384081571,5.79,NA,NA,16.43306623,14.90385929,13.31424481,12.07526511,12.73,11.35417071
2016,10,28,0.5974,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.472289952,5.87,NA,NA,16.43306623,14.90385929,13.35003579,12.1077255,12.73,11.35417071
2016,10,29,0.593,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.472289952,5.87,NA,NA,16.43306623,14.90385929,13.35003579,12.1077255,12.73,11.35417071
2016,10,30,0.6156,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.472289952,5.87,NA,NA,16.43306623,14.90385929,13.35003579,12.1077255,12.73,11.35417071
2016,10,31,0.5967,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.505368095,5.9,NA,NA,16.43306623,14.90385929,13.24266285,12.01034433,12.73,11.35417071
2016,11,1,0.6224,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.511769591,6.03,NA,NA,15.94916957,14.76917927,13.24749642,12.26738789,12.73,11.35417071
2016,11,2,0.6452,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.727748682,6.23,NA,NA,15.94916957,14.76917927,13.19742489,12.22102087,12.73,11.35417071
2016,11,3,0.6382,12.73,11.35417071,9.155281536,8.248249079,NA,NA,7.030119409,6.51,NA,NA,15.94916957,14.76917927,13.26895565,12.28725947,12.73,11.35417071
2016,11,4,0.644,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.911330909,6.4,NA,NA,15.94916957,14.76917927,13.23319027,12.25414017,12.73,11.35417071
2016,11,5,0.6619,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.911330909,6.4,NA,NA,15.94916957,14.76917927,13.23319027,12.25414017,12.73,11.35417071
2016,11,6,0.6402,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.911330909,6.4,NA,NA,15.94916957,14.76917927,13.23319027,12.25414017,12.73,11.35417071
2016,11,7,0.6211,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.716949727,6.22,NA,NA,15.94916957,14.76917927,13.23319027,12.25414017,12.73,11.35417071
2016,11,8,0.6118,12.73,11.35417071,7.180156658,6.648936828,NA,NA,6.630558091,6.14,NA,NA,15.94916957,14.76917927,13.26895565,12.28725947,12.73,11.35417071
2016,11,9,0.6123,12.73,11.35417071,7.180156658,6.648936828,NA,NA,6.608960182,6.12,NA,NA,15.94916957,14.76917927,13.26895565,12.28725947,12.73,11.35417071
2016,11,10,0.6084,12.73,11.35417071,7.180156658,6.648936828,NA,NA,6.392981091,5.92,NA,NA,15.94916957,14.76917927,13.26895565,12.28725947,12.73,11.35417071
2016,11,11,0.6105,12.73,11.35417071,7.180156658,6.648936828,NA,NA,6.133806182,5.68,NA,NA,15.94916957,14.76917927,13.23319027,12.25414017,12.73,11.35417071
2016,11,12,0.6101,12.73,11.35417071,7.180156658,6.648936828,NA,NA,6.133806182,5.68,NA,NA,15.94916957,14.76917927,13.23319027,12.25414017,12.73,11.35417071
2016,11,13,0.6128,12.73,11.35417071,7.180156658,6.648936828,NA,NA,6.133806182,5.68,NA,NA,15.94916957,14.76917927,13.23319027,12.25414017,12.73,11.35417071
2016,11,14,0.6135,12.73,11.35417071,7.180156658,6.648936828,NA,NA,5.831435455,5.4,NA,NA,15.94916957,14.76917927,13.16165951,12.18790158,12.73,11.35417071
2016,11,15,0.6067,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.187800955,5.73,NA,NA,15.94916957,14.76917927,13.05436338,12.08854368,12.73,11.78817815
2016,11,16,0.6164,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.993419773,5.55,NA,NA,15.94916957,14.76917927,13.018598,12.05542439,12.73,11.78817815
2016,11,17,0.6237,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.371383182,5.9,NA,NA,15.94916957,14.76917927,12.87553648,11.9229472,12.73,11.78817815
2016,11,18,0.6135,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.015017682,5.57,NA,NA,15.94916957,14.76917927,12.41058655,11.49239632,12.73,11.78817815
2016,11,19,0.6051,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.015017682,5.57,NA,NA,15.94916957,14.76917927,12.41058655,11.49239632,12.73,11.78817815
2016,11,20,0.6028,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.015017682,5.57,NA,NA,15.94916957,14.76917927,12.41058655,11.49239632,12.73,11.78817815
2016,11,21,0.625,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.928626045,5.49,NA,NA,15.94916957,14.76917927,12.37482117,11.45927703,12.73,11.78817815
2016,11,22,0.6464,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.950223955,5.51,NA,NA,15.94916957,14.76917927,12.1602289,11.26056124,12.73,11.78817815
2016,11,23,0.6384,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.8206365,5.39,NA,NA,15.94916957,14.76917927,12.26752504,11.35991913,12.73,11.78817815
2016,11,24,0.6395,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.755842773,5.33,NA,NA,15.94916957,14.76917927,12.37482117,11.45927703,12.73,11.78817815
2016,11,25,0.633,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.421075182,5.02,NA,NA,15.94916957,14.76917927,12.51788269,11.59175422,12.73,11.78817815
2016,11,26,0.6212,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.421075182,5.02,NA,NA,15.94916957,14.76917927,12.51788269,11.59175422,12.73,11.78817815
2016,11,27,0.6242,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.421075182,5.02,NA,NA,15.94916957,14.76917927,12.51788269,11.59175422,12.73,11.78817815
2016,11,28,0.6095,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.1079055,4.73,NA,NA,15.94916957,14.76917927,12.51788269,11.59175422,12.73,11.78817815
2016,11,29,0.6052,12.73,11.78817815,7.180156658,6.648936828,NA,NA,4.924323273,4.56,NA,NA,16.03538129,14.84901268,12.51788269,11.59175422,12.73,11.78817815
2016,11,30,0.594,12.73,11.78817815,7.180156658,6.648936828,NA,NA,4.945921182,4.58,NA,NA,16.03538129,14.84901268,12.46065808,11.53876334,12.73,11.78817815
2016,12,1,0.6127,12.73,11.78817815,7.180156658,6.648936828,NA,NA,4.702135524,4.46,NA,NA,15.71875264,14.90931863,12.47533127,11.83291659,12.73,11.78817815
2016,12,2,0.6131,12.73,11.78817815,7.180156658,6.648936828,NA,NA,4.522906143,4.29,NA,NA,15.71875264,14.90931863,12.47533127,11.83291659,12.73,11.78817815
2016,12,3,0.6564,12.73,11.78817815,7.180156658,6.648936828,NA,NA,4.522906143,4.29,NA,NA,15.71875264,14.90931863,12.47533127,11.83291659,12.73,11.78817815
2016,12,4,0.645,12.73,11.78817815,7.180156658,6.648936828,NA,NA,4.522906143,4.29,NA,NA,15.71875264,14.90931863,12.47533127,11.83291659,12.73,11.78817815
2016,12,5,0.6411,12.73,11.78817815,7.180156658,6.648936828,NA,NA,4.607249381,4.37,NA,NA,16.05679033,15.22994914,12.51057231,11.86634291,12.73,11.78817815
2016,12,6,0.6499,12.73,11.78817815,7.180156658,6.648936828,NA,NA,4.744307143,4.5,NA,NA,16.14129975,15.31010677,12.47533127,11.83291659,12.73,11.78817815
2016,12,7,0.654,12.73,11.78817815,7.180156658,6.648936828,NA,NA,4.533449048,4.3,NA,NA,16.14129975,15.31010677,12.47533127,11.83291659,12.73,11.78817815
2016,12,8,0.6547,12.73,11.78817815,7.180156658,6.648936828,NA,NA,4.607249381,4.37,NA,NA,16.14129975,15.31010677,12.44009022,11.79949027,12.73,11.78817815
2016,12,9,0.6527,12.73,11.78817815,7.180156658,6.648936828,NA,NA,4.723221333,4.48,NA,NA,16.14129975,15.31010677,12.40484917,11.76606395,12.73,11.78817815
2016,12,10,0.6246,12.73,11.78817815,7.180156658,6.648936828,NA,NA,4.723221333,4.48,NA,NA,16.14129975,15.31010677,12.40484917,11.76606395,12.73,11.78817815
2016,12,11,0.6343,12.73,11.78817815,7.180156658,6.648936828,NA,NA,4.723221333,4.48,NA,NA,16.14129975,15.31010677,12.40484917,11.76606395,12.73,11.78817815
2016,12,12,0.6373,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.134394619,4.87,NA,NA,16.14129975,15.31010677,12.36960812,11.73263764,12.73,11.78817815
2016,12,13,0.6442,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.060594286,4.8,NA,NA,16.14129975,15.31010677,12.26388497,11.63235868,12.73,11.78817815
2016,12,14,0.6496,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.271452381,5,NA,NA,16.14129975,15.31010677,12.12292078,11.49865341,12.73,11.78817815
2016,12,15,0.6338,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.092223,4.83,NA,NA,16.14129975,15.31010677,12.26388497,11.63235868,12.73,11.78817815
2016,12,16,0.6288,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.218737857,4.95,NA,NA,16.14129975,15.31010677,11.98195658,11.36494814,12.73,11.78817815
2016,12,17,0.6481,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.218737857,4.95,NA,NA,16.14129975,15.31010677,11.98195658,11.36494814,12.73,11.78817815
2016,12,18,0.6099,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.218737857,4.95,NA,NA,16.14129975,15.31010677,11.98195658,11.36494814,12.73,11.78817815
2016,12,19,0.6131,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.366338524,5.09,NA,NA,16.14129975,15.31010677,12.01719763,11.39837445,12.73,11.78817815
2016,12,20,0.5784,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.535025,5.25,NA,NA,16.22580918,15.3902644,12.01719763,11.39837445,12.73,11.78817815
2016,12,21,0.5211,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.125427667,5.81,NA,NA,16.22580918,15.3902644,12.05243868,11.43180077,12.73,11.78817815
2016,12,22,0.5211,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.39954319,6.07,NA,NA,16.22580918,15.3902644,12.05243868,11.43180077,12.73,11.78817815
2016,12,23,0.5187,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.652572905,6.31,NA,NA,16.3103186,15.47042202,12.05243868,11.43180077,12.73,11.78817815
2016,12,24,0.5663,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.652572905,6.31,NA,NA,16.3103186,15.47042202,12.05243868,11.43180077,12.73,11.78817815
2016,12,25,0.5627,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.652572905,6.31,NA,NA,16.3103186,15.47042202,12.05243868,11.43180077,12.73,11.78817815
2016,12,26,0.5523,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.652572905,6.31,NA,NA,16.3103186,15.47042202,12.05243868,11.43180077,12.73,11.78817815
2016,12,27,0.5715,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.652572905,6.31,NA,NA,16.3103186,15.47042202,12.05243868,11.43180077,12.73,11.78817815
2016,12,28,0.5319,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.66311581,6.32,NA,NA,16.3103186,15.47042202,12.12292078,11.49865341,12.73,11.78817815
2016,12,29,0.5072,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.684201619,6.34,NA,NA,16.3103186,15.47042202,12.01719763,11.39837445,12.73,11.78817815
2016,12,30,0.5384,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,12,31,0.5917,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2017,1,1,0.5707,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2017,1,2,0.5891,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.506632773,6.13,NA,NA,16.32494248,15.37998238,12.15816183,11.53207973,12.73,11.78817815
2017,1,3,0.5653,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.763624136,5.43,NA,NA,16.49411287,15.53936044,12.15816183,11.53207973,12.73,11.78817815
2017,1,4,0.5821,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.050213182,5.7,NA,NA,16.49411287,15.53936044,12.2568232,11.5473439,12.73,11.78817815
2017,1,5,0.5459,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.604408,5.28,NA,NA,16.49411287,15.53936044,12.2211929,11.51377604,12.73,11.78817815
2017,1,6,0.5291,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.339047773,5.03,NA,NA,16.49411287,15.53936044,12.2924535,11.58091176,12.73,11.78817815
2017,1,7,0.4872,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.339047773,5.03,NA,NA,16.49411287,15.53936044,12.2924535,11.58091176,12.73,11.78817815
2017,1,8,0.5394,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.339047773,5.03,NA,NA,16.49411287,15.53936044,12.2924535,11.58091176,12.73,11.78817815
2017,1,9,0.5032,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.583179182,5.26,NA,NA,16.49411287,15.53936044,12.3280838,11.61447962,12.73,11.78817815
2017,1,10,0.5538,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.827310591,5.49,NA,NA,16.49411287,15.53936044,12.3993444,11.68161534,12.73,11.78817815
2017,1,11,0.598,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.859153818,5.52,NA,NA,16.57869806,15.61904947,12.4349747,11.7151832,12.73,11.78817815
2017,1,12,0.5876,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.339047773,5.03,NA,NA,16.57869806,15.61904947,12.4349747,11.7151832,12.73,11.78817815
2017,1,13,0.5904,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.339047773,5.03,NA,NA,16.57869806,15.61904947,12.3993444,11.68161534,12.73,11.78817815
2017,1,14,0.5895,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.339047773,5.03,NA,NA,16.57869806,15.61904947,12.3993444,11.68161534,12.73,11.78817815
2017,1,15,0.5902,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.339047773,5.03,NA,NA,16.57869806,15.61904947,12.3993444,11.68161534,12.73,11.78817815
2017,1,16,0.5811,12.73,11.78817815,7.180156658,6.648936828,NA,NA,4.978157864,4.69,NA,NA,16.57869806,15.61904947,12.3637141,11.64804748,12.73,11.78817815
2017,1,17,0.5469,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.307204545,5,NA,NA,17.33996481,16.33625072,12.3637141,11.64804748,12.73,11.78817815
2017,1,18,0.5524,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.137374,4.84,NA,NA,17.63601299,16.61516231,12.2924535,11.58091176,12.73,11.78817815
2017,1,19,0.5532,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.498263909,5.18,NA,NA,17.63601299,16.61516231,12.2568232,11.5473439,12.73,11.78817815
2017,1,20,0.5642,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.753009727,5.42,NA,NA,17.63601299,16.61516231,12.2568232,11.5473439,12.73,11.78817815
2017,1,21,0.5907,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.753009727,5.42,NA,NA,17.63601299,16.61516231,12.2568232,11.5473439,12.73,11.78817815
2017,1,22,0.5942,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.753009727,5.42,NA,NA,17.63601299,16.61516231,12.2568232,11.5473439,12.73,11.78817815
2017,1,23,0.5542,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.636251227,5.31,NA,NA,17.67830559,16.65500683,12.2568232,11.5473439,12.73,11.78817815
2017,1,24,0.5334,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.392119818,5.08,NA,NA,17.76289078,16.73469586,12.1855626,11.48020818,12.73,11.78817815
2017,1,25,0.4942,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.296590136,4.99,NA,NA,18.60874273,17.53158614,12.19981472,11.49363532,12.73,11.78817815
2017,1,26,0.4963,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.498263909,5.18,NA,NA,19.45459467,18.32847641,12.19981472,11.49363532,12.73,11.78817815
2017,1,27,0.465,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.232903682,4.93,NA,NA,19.45459467,18.32847641,12.114302,11.41307246,12.73,11.78817815
2017,1,28,0.479,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.232903682,4.93,NA,NA,19.45459467,18.32847641,12.114302,11.41307246,12.73,11.78817815
2017,1,29,0.4978,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.232903682,4.93,NA,NA,19.45459467,18.32847641,12.114302,11.41307246,12.73,11.78817815
2017,1,30,0.4251,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.466420682,5.15,NA,NA,19.45459467,18.32847641,12.114302,11.41307246,12.73,11.78817815
2017,1,31,0.4696,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.668094455,5.34,NA,NA,19.45459467,18.32847641,12.0430414,11.34593673,12.73,11.78817815
2017,2,1,0.4971,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.60867655,5.27,NA,NA,20.59718724,19.35343851,12.27436823,11.53318791,12.73,11.78817815
2017,2,2,0.4787,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.5554633,5.22,NA,NA,21.25314861,19.96979006,12.25270758,11.51283523,12.73,11.78817815
2017,2,3,0.4801,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.4916074,5.16,NA,NA,21.86537923,20.5450515,12.31046931,11.56710905,12.73,11.78817815
2017,2,4,0.4965,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.4916074,5.16,NA,NA,21.86537923,20.5450515,12.31046931,11.56710905,12.73,11.78817815
2017,2,5,0.5624,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.4916074,5.16,NA,NA,21.86537923,20.5450515,12.31046931,11.56710905,12.73,11.78817815
2017,2,6,0.5053,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.4277515,5.1,NA,NA,22.7399944,21.36685356,12.31046931,11.56710905,12.73,11.78817815
2017,2,7,0.4992,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.4916074,5.16,NA,NA,23.17730199,21.77775459,12.32490975,11.58067751,12.73,11.78817815
2017,2,8,0.5608,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.54482065,5.21,NA,NA,23.17730199,21.77775459,12.41877256,11.66887247,12.73,11.78817815
2017,2,9,0.5683,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.6193192,5.28,NA,NA,23.13357123,21.73666449,12.41877256,11.66887247,12.73,11.78817815
2017,2,10,0.5261,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.4490368,5.12,NA,NA,20.85957179,19.59997913,12.70758123,11.9402416,12.73,11.78817815
2017,2,11,0.471,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.4490368,5.12,NA,NA,20.85957179,19.59997913,12.70758123,11.9402416,12.73,11.78817815
2017,2,12,0.4761,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.4490368,5.12,NA,NA,20.85957179,19.59997913,12.70758123,11.9402416,12.73,11.78817815
2017,2,13,0.3815,12.73,11.78817815,7.180156658,6.648936828,NA,NA,5.2148985,4.9,NA,NA,21.86537923,20.5450515,12.70758123,11.9402416,12.73,11.78817815
