"UF","Ano","Mes","Dia","Area_Km","Canada_Quebec_Dolar","Canada_Quebec_Euro","Switzerland_Dolar","Switzerland_Euro","China_Dolar","China_Euro","Europe_Dolar","Europe_Euro","United_Kingdom_Dolar","United_Kingdom_Euro","South_Korea_Dolar","South_Korea_Euro","New_Zealand_Dolar","New_Zealand_Euro","USA_California_Dolar","USA_California_Euro"
14,2016,8,26,7.6855041916,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.269517391,4.7,NA,NA,15.29220792,13.63946106,13.15694354,11.73497117,12.73,11.35417071
15,2016,8,27,144.7268931936,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.269517391,4.7,NA,NA,15.29220792,13.63946106,13.15694354,11.73497117,12.73,11.35417071
14,2016,8,28,1.0261270807,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.269517391,4.7,NA,NA,15.29220792,13.63946106,13.15694354,11.73497117,12.73,11.35417071
13,2016,8,30,1.3278504336,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.112553043,4.56,NA,NA,15.29220792,13.63946106,13.19308899,11.7672101,12.73,11.35417071
15,2016,8,30,5.2728593413,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.112553043,4.56,NA,NA,15.29220792,13.63946106,13.19308899,11.7672101,12.73,11.35417071
16,2016,9,3,4.0917864971,12.73,11.35417071,9.155281536,8.248249079,NA,NA,4.585745182,4.09,NA,NA,15.36001157,13.6995068,13.70413682,12.22264155,12.73,11.35417071
15,2016,9,21,1.4048129732,12.73,11.35417071,9.155281536,8.248249079,NA,NA,4.720290273,4.21,NA,NA,15.81177661,14.10243347,13.77722555,12.28782897,12.73,11.35417071
13,2016,9,22,58.5813971418,12.73,11.35417071,9.155281536,8.248249079,NA,NA,4.966956273,4.43,NA,NA,15.81177661,14.10243347,13.77722555,12.28782897,12.73,11.35417071
15,2016,9,24,0.4627082365,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.101501364,4.55,NA,NA,15.81177661,14.10243347,13.77722555,12.28782897,12.73,11.35417071
16,2016,9,26,6.2162618315,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.191198091,4.63,NA,NA,15.81177661,14.10243347,13.77722555,12.28782897,12.73,11.35417071
15,2016,9,28,0.0706787236,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.561197091,4.96,NA,NA,15.81177661,14.10243347,13.75529893,12.26827275,12.73,11.35417071
15,2016,10,1,0.0719297058,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.572409182,4.97,NA,NA,16.26354166,14.50536014,13.74068119,12.25523526,12.73,11.35417071
13,2016,10,4,0.5014063659,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.722518714,5.19,NA,NA,15.9889293,14.50105229,13.42161775,12.17264628,12.73,11.35417071
14,2016,10,4,5.1797164487,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.722518714,5.19,NA,NA,15.9889293,14.50105229,13.42161775,12.17264628,12.73,11.35417071
13,2016,10,11,0.6039999078,12.73,11.35417071,9.155281536,8.248249079,NA,NA,5.97611781,5.42,NA,NA,15.9889293,14.50105229,13.49319971,12.23756706,12.73,11.35417071
15,2016,10,17,0.222097442,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.472289952,5.87,NA,NA,15.9889293,14.50105229,13.50751611,12.25055122,12.73,11.35417071
13,2016,10,18,1.1423226682,12.73,11.35417071,9.155281536,8.248249079,NA,NA,6.560498333,5.95,NA,NA,15.9889293,14.50105229,13.49319971,12.23756706,12.73,11.35417071
13,2016,11,14,0.2143015841,12.73,11.35417071,7.180156658,6.648936828,NA,NA,5.831435455,5.4,NA,NA,15.94916957,14.76917927,13.16165951,12.18790158,12.73,11.35417071
15,2017,7,6,198.3627369504,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.020327714,5.23,NA,NA,17.95910443,15.60149557,12.71404424,11.04498867,13.8,12.48021705
17,2017,7,6,2.8910098989,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.020327714,5.23,NA,NA,17.95910443,15.60149557,12.71404424,11.04498867,13.8,12.48021705
21,2017,7,6,2.4444604975,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.020327714,5.23,NA,NA,17.95910443,15.60149557,12.71404424,11.04498867,13.8,12.48021705
13,2017,7,13,0.7412854462,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.158461429,5.35,NA,NA,17.95910443,15.60149557,13.15499375,11.42805186,13.8,12.48021705
12,2017,7,15,21.994718693,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.227528286,5.41,NA,NA,17.95910443,15.60149557,13.11824796,11.39612993,13.8,12.48021705
13,2017,7,15,6.7434937136,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.227528286,5.41,NA,NA,17.95910443,15.60149557,13.11824796,11.39612993,13.8,12.48021705
15,2017,7,15,13.5127071471,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.227528286,5.41,NA,NA,17.95910443,15.60149557,13.11824796,11.39612993,13.8,12.48021705
17,2017,7,15,0.1869298563,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.227528286,5.41,NA,NA,17.95910443,15.60149557,13.11824796,11.39612993,13.8,12.48021705
21,2017,7,15,61.2160938908,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.227528286,5.41,NA,NA,17.95910443,15.60149557,13.11824796,11.39612993,13.8,12.48021705
11,2017,7,16,5.453310311,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.227528286,5.41,NA,NA,17.95910443,15.60149557,13.11824796,11.39612993,13.8,12.48021705
13,2017,7,16,24.7112110228,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.227528286,5.41,NA,NA,17.95910443,15.60149557,13.11824796,11.39612993,13.8,12.48021705
15,2017,7,16,27.5305990524,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.227528286,5.41,NA,NA,17.95910443,15.60149557,13.11824796,11.39612993,13.8,12.48021705
51,2017,7,16,218.8554340607,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.227528286,5.41,NA,NA,17.95910443,15.60149557,13.11824796,11.39612993,13.8,12.48021705
15,2017,7,18,466.6327628405,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.273572857,5.45,NA,NA,17.91497886,15.56316266,13.11824796,11.39612993,13.8,12.48021705
51,2017,7,18,42.9868563008,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.273572857,5.45,NA,NA,17.91497886,15.56316266,13.11824796,11.39612993,13.8,12.48021705
11,2017,7,19,11.8820083489,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.204506,5.39,NA,NA,17.95910443,15.60149557,13.00801058,11.30036413,13.8,12.48021705
12,2017,7,19,14.3238219622,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.204506,5.39,NA,NA,17.95910443,15.60149557,13.00801058,11.30036413,13.8,12.48021705
13,2017,7,19,188.9866107911,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.204506,5.39,NA,NA,17.95910443,15.60149557,13.00801058,11.30036413,13.8,12.48021705
15,2017,7,20,532.0849251209,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.089394571,5.29,NA,NA,17.95910443,15.60149557,13.00801058,11.30036413,13.8,12.48021705
51,2017,7,20,96.0642420647,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.089394571,5.29,NA,NA,17.95910443,15.60149557,13.00801058,11.30036413,13.8,12.48021705
11,2017,7,21,488.6289438016,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.847660571,5.08,NA,NA,17.95910443,15.60149557,12.82428162,11.14075447,13.8,12.48021705
13,2017,7,21,3.9152660045,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.847660571,5.08,NA,NA,17.95910443,15.60149557,12.82428162,11.14075447,13.8,12.48021705
12,2017,7,22,1.6292301555,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.847660571,5.08,NA,NA,17.95910443,15.60149557,12.82428162,11.14075447,13.8,12.48021705
13,2017,7,22,0.7273102037,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.847660571,5.08,NA,NA,17.95910443,15.60149557,12.82428162,11.14075447,13.8,12.48021705
15,2017,7,22,0.5172043196,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.847660571,5.08,NA,NA,17.95910443,15.60149557,12.82428162,11.14075447,13.8,12.48021705
51,2017,7,22,2.0330561285,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.847660571,5.08,NA,NA,17.95910443,15.60149557,12.82428162,11.14075447,13.8,12.48021705
11,2017,7,23,72.4558701594,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.847660571,5.08,NA,NA,17.95910443,15.60149557,12.82428162,11.14075447,13.8,12.48021705
13,2017,7,23,237.6625300525,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.847660571,5.08,NA,NA,17.95910443,15.60149557,12.82428162,11.14075447,13.8,12.48021705
51,2017,7,23,154.2131067009,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.847660571,5.08,NA,NA,17.95910443,15.60149557,12.82428162,11.14075447,13.8,12.48021705
12,2017,7,24,30.8210467434,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.905216286,5.13,NA,NA,17.95910443,15.60149557,12.87572573,11.18544517,13.8,12.48021705
13,2017,7,24,4.6286614848,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.905216286,5.13,NA,NA,17.95910443,15.60149557,12.87572573,11.18544517,13.8,12.48021705
15,2017,7,25,68.5040366296,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.939749714,5.16,NA,NA,17.95910443,15.60149557,12.97126479,11.2684422,13.8,12.48021705
51,2017,7,25,156.8861683146,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.939749714,5.16,NA,NA,17.95910443,15.60149557,12.97126479,11.2684422,13.8,12.48021705
12,2017,7,26,102.9007648518,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.04335,5.25,NA,NA,17.95910443,15.60149557,13.11824796,11.39612993,13.8,12.48021705
13,2017,7,26,5.1520188636,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.04335,5.25,NA,NA,17.95910443,15.60149557,13.11824796,11.39612993,13.8,12.48021705
15,2017,7,27,392.800325245,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.905216286,5.13,NA,NA,17.95910443,15.60149557,13.15499375,11.42805186,13.8,12.48021705
51,2017,7,27,293.4351541168,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.905216286,5.13,NA,NA,17.95910443,15.60149557,13.15499375,11.42805186,13.8,12.48021705
11,2017,7,28,226.2727280493,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.951260857,5.17,NA,NA,17.95910443,15.60149557,13.11824796,11.39612993,13.8,12.48021705
13,2017,7,28,142.850543539,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.951260857,5.17,NA,NA,17.95910443,15.60149557,13.11824796,11.39612993,13.8,12.48021705
15,2017,7,29,568.2278715167,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.951260857,5.17,NA,NA,17.95910443,15.60149557,13.11824796,11.39612993,13.8,12.48021705
51,2017,7,29,85.2913501059,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.951260857,5.17,NA,NA,17.95910443,15.60149557,13.11824796,11.39612993,13.8,12.48021705
11,2017,7,30,307.0973875688,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.951260857,5.17,NA,NA,17.95910443,15.60149557,13.11824796,11.39612993,13.8,12.48021705
13,2017,7,30,152.7817893308,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.951260857,5.17,NA,NA,17.95910443,15.60149557,13.11824796,11.39612993,13.8,12.48021705
51,2017,7,30,25.4260375398,13.8,12.48021705,6.486378605,6.070719107,NA,NA,5.951260857,5.17,NA,NA,17.95910443,15.60149557,13.11824796,11.39612993,13.8,12.48021705
13,2017,7,31,0.1519148256,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.008816571,5.22,NA,NA,17.95910443,15.60149557,13.15499375,11.42805186,13.8,12.48021705
15,2017,7,31,15.2466807126,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.008816571,5.22,NA,NA,17.95910443,15.60149557,13.15499375,11.42805186,13.8,12.48021705
17,2017,7,31,0.8741002288,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.008816571,5.22,NA,NA,17.95910443,15.60149557,13.15499375,11.42805186,13.8,12.48021705
21,2017,7,31,5.4201589035,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.008816571,5.22,NA,NA,17.95910443,15.60149557,13.15499375,11.42805186,13.8,12.48021705
13,2017,8,1,0.4752622444,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.233958261,5.28,NA,NA,17.98656532,15.23415155,13.05015353,11.05313956,13.8,12.48021705
15,2017,8,1,4.5622187459,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.233958261,5.28,NA,NA,17.98656532,15.23415155,13.05015353,11.05313956,13.8,12.48021705
51,2017,8,1,42.8590918182,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.233958261,5.28,NA,NA,17.98656532,15.23415155,13.05015353,11.05313956,13.8,12.48021705
12,2017,8,2,64.6839393298,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.38744587,5.41,NA,NA,17.98656532,15.23415155,13.05015353,11.05313956,13.8,12.48021705
13,2017,8,2,14.1331646245,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.38744587,5.41,NA,NA,17.98656532,15.23415155,13.05015353,11.05313956,13.8,12.48021705
51,2017,8,3,133.4485423016,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.38744587,5.41,NA,NA,17.98656532,15.23415155,12.94048838,10.96025603,13.8,12.48021705
15,2017,8,5,0.1205471722,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.316605435,5.35,NA,NA,17.98656532,15.23415155,13.01359848,11.02217838,13.8,12.48021705
16,2017,8,5,0.5735033193,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.316605435,5.35,NA,NA,17.98656532,15.23415155,13.01359848,11.02217838,13.8,12.48021705
11,2017,8,6,164.9372332975,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.316605435,5.35,NA,NA,17.98656532,15.23415155,13.01359848,11.02217838,13.8,12.48021705
13,2017,8,6,54.0333094132,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.316605435,5.35,NA,NA,17.98656532,15.23415155,13.01359848,11.02217838,13.8,12.48021705
14,2017,8,6,12.4146827595,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.316605435,5.35,NA,NA,17.98656532,15.23415155,13.01359848,11.02217838,13.8,12.48021705
15,2017,8,7,17.2880509518,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.210344783,5.26,NA,NA,17.94237228,15.1967212,12.97704343,10.99121721,13.8,12.48021705
17,2017,8,7,6.5080870126,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.210344783,5.26,NA,NA,17.94237228,15.1967212,12.97704343,10.99121721,13.8,12.48021705
13,2017,8,8,44.2887953112,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.222151522,5.27,NA,NA,17.94237228,15.1967212,13.01359848,11.02217838,13.8,12.48021705
13,2017,8,9,1.4129405717,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.328412174,5.36,NA,NA,17.94237228,15.1967212,13.05015353,11.05313956,13.8,12.48021705
21,2017,8,9,33.9591755068,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.328412174,5.36,NA,NA,17.94237228,15.1967212,13.05015353,11.05313956,13.8,12.48021705
13,2017,8,11,0.8759046109,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.340218913,5.37,NA,NA,17.94237228,15.1967212,12.94048838,10.96025603,13.8,12.48021705
15,2017,8,12,14.1902739277,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.340218913,5.37,NA,NA,17.94237228,15.1967212,12.94048838,10.96025603,13.8,12.48021705
16,2017,8,12,14.67727539,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.340218913,5.37,NA,NA,17.94237228,15.1967212,12.94048838,10.96025603,13.8,12.48021705
13,2017,8,13,0.8610382483,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.340218913,5.37,NA,NA,17.94237228,15.1967212,12.94048838,10.96025603,13.8,12.48021705
14,2017,8,13,4.9961602346,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.340218913,5.37,NA,NA,17.94237228,15.1967212,12.94048838,10.96025603,13.8,12.48021705
15,2017,8,14,1.5744206759,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.493706522,5.5,NA,NA,17.94237228,15.1967212,12.9551104,10.9726405,13.8,12.48021705
51,2017,8,14,15.0755978796,13.8,12.48021705,6.486378605,6.070719107,NA,NA,6.493706522,5.5,NA,NA,17.94237228,15.1967212,12.9551104,10.9726405,13.8,12.48021705
13,2017,8,15,3.3281769436,14.75,12.49286517,6.486378605,6.070719107,NA,NA,6.51732,5.52,NA,NA,17.94237228,15.1967212,12.99166545,11.00360168,14.75,12.49286517
13,2017,8,16,0.172555682,14.75,12.49286517,6.486378605,6.070719107,NA,NA,6.824295217,5.78,NA,NA,17.85398621,15.1218605,13.08670858,11.08410073,14.75,12.49286517
13,2017,8,18,0.3532157267,14.75,12.49286517,6.486378605,6.070719107,NA,NA,6.859715435,5.81,NA,NA,17.67721407,14.97213911,13.12326364,11.11506191,14.75,12.49286517
51,2017,8,19,17.4238922205,14.75,12.49286517,6.486378605,6.070719107,NA,NA,6.859715435,5.81,NA,NA,17.67721407,14.97213911,13.12326364,11.11506191,14.75,12.49286517
13,2017,8,20,1.3796278228,14.75,12.49286517,6.486378605,6.070719107,NA,NA,6.859715435,5.81,NA,NA,17.67721407,14.97213911,13.12326364,11.11506191,14.75,12.49286517
14,2017,8,20,1.2060220535,14.75,12.49286517,6.486378605,6.070719107,NA,NA,6.859715435,5.81,NA,NA,17.67721407,14.97213911,13.12326364,11.11506191,14.75,12.49286517
14,2017,8,22,29.0239626912,14.75,12.49286517,6.486378605,6.070719107,NA,NA,6.800681739,5.76,NA,NA,17.72140711,15.00956946,13.15981869,11.14602308,14.75,12.49286517
15,2017,8,23,12.9199361315,14.75,12.49286517,6.486378605,6.070719107,NA,NA,7.001396304,5.93,NA,NA,17.94237228,15.1967212,13.19637374,11.17698426,14.75,12.49286517
17,2017,8,23,2.2464852226,14.75,12.49286517,6.486378605,6.070719107,NA,NA,7.001396304,5.93,NA,NA,17.94237228,15.1967212,13.19637374,11.17698426,14.75,12.49286517
13,2017,8,25,2.0245886395,14.75,12.49286517,6.486378605,6.070719107,NA,NA,7.154883913,6.06,NA,NA,17.94237228,15.1967212,13.23292879,11.20794543,14.75,12.49286517
15,2017,8,26,169.1150986768,14.75,12.49286517,6.486378605,6.070719107,NA,NA,7.154883913,6.06,NA,NA,17.94237228,15.1967212,13.23292879,11.20794543,14.75,12.49286517
51,2017,8,26,50.2005910722,14.75,12.49286517,6.486378605,6.070719107,NA,NA,7.154883913,6.06,NA,NA,17.94237228,15.1967212,13.23292879,11.20794543,14.75,12.49286517
12,2017,8,27,8.3519994092,14.75,12.49286517,6.486378605,6.070719107,NA,NA,7.154883913,6.06,NA,NA,17.94237228,15.1967212,13.23292879,11.20794543,14.75,12.49286517
13,2017,8,27,77.4561412295,14.75,12.49286517,6.486378605,6.070719107,NA,NA,7.154883913,6.06,NA,NA,17.94237228,15.1967212,13.23292879,11.20794543,14.75,12.49286517
14,2017,8,29,7.6694730801,14.75,12.49286517,6.486378605,6.070719107,NA,NA,7.107656957,6.02,NA,NA,17.94237228,15.1967212,13.30603889,11.26986778,14.75,12.49286517
13,2017,8,31,8.385426525,14.75,12.49286517,6.486378605,6.070719107,NA,NA,7.001396304,5.93,NA,NA,17.94237228,15.1967212,13.34259395,11.30082896,14.75,12.49286517
14,2017,8,31,29.6877615826,14.75,12.49286517,6.486378605,6.070719107,NA,NA,7.001396304,5.93,NA,NA,17.94237228,15.1967212,13.34259395,11.30082896,14.75,12.49286517
13,2017,9,2,5.2283938151,14.75,12.49286517,6.486378605,6.070719107,NA,NA,6.934280571,5.82,NA,NA,17.91814146,15.03884681,13.29613796,11.15956041,14.75,12.49286517
15,2017,9,2,3.382845247,14.75,12.49286517,6.486378605,6.070719107,NA,NA,6.934280571,5.82,NA,NA,17.91814146,15.03884681,13.29613796,11.15956041,14.75,12.49286517
12,2017,9,3,1.0260551183,14.75,12.49286517,6.486378605,6.070719107,NA,NA,6.934280571,5.82,NA,NA,17.91814146,15.03884681,13.29613796,11.15956041,14.75,12.49286517
21,2017,9,3,5.3459658004,14.75,12.49286517,6.486378605,6.070719107,NA,NA,6.934280571,5.82,NA,NA,17.91814146,15.03884681,13.29613796,11.15956041,14.75,12.49286517
51,2017,9,4,10.6985500636,14.75,12.49286517,6.486378605,6.070719107,NA,NA,7.053426286,5.92,NA,NA,17.91814146,15.03884681,13.29613796,11.15956041,14.75,12.49286517
15,2017,9,6,16.7299544428,14.75,12.49286517,6.486378605,6.070719107,NA,NA,7.982762857,6.7,NA,NA,17.91814146,15.03884681,13.22367944,11.09874537,14.75,12.49286517
14,2017,9,7,0.319076451,14.75,12.49286517,6.486378605,6.070719107,NA,NA,8.209139714,6.89,NA,NA,17.91814146,15.03884681,13.20194189,11.08050085,14.75,12.49286517
13,2017,9,9,0.6000375493,14.75,12.49286517,6.486378605,6.070719107,NA,NA,8.411687429,7.06,NA,NA,17.91814146,15.03884681,13.22367944,11.09874537,14.75,12.49286517
15,2017,9,9,0.3598354382,14.75,12.49286517,6.486378605,6.070719107,NA,NA,8.411687429,7.06,NA,NA,17.91814146,15.03884681,13.22367944,11.09874537,14.75,12.49286517
13,2017,9,10,0.9530959906,14.75,12.49286517,6.486378605,6.070719107,NA,NA,8.411687429,7.06,NA,NA,17.91814146,15.03884681,13.22367944,11.09874537,14.75,12.49286517
21,2017,9,10,16.8398332052,14.75,12.49286517,6.486378605,6.070719107,NA,NA,8.411687429,7.06,NA,NA,17.91814146,15.03884681,13.22367944,11.09874537,14.75,12.49286517
13,2017,9,11,0.3486932889,14.75,12.49286517,6.486378605,6.070719107,NA,NA,8.173396,6.86,NA,NA,17.91814146,15.03884681,13.29613796,11.15956041,14.75,12.49286517
15,2017,9,11,15.7755887662,14.75,12.49286517,6.486378605,6.070719107,NA,NA,8.173396,6.86,NA,NA,17.91814146,15.03884681,13.29613796,11.15956041,14.75,12.49286517
16,2017,9,13,0.1977728964,14.75,12.49286517,6.486378605,6.070719107,NA,NA,8.447431143,7.09,NA,NA,17.91814146,15.03884681,13.2599087,11.12915289,14.75,12.49286517
14,2017,9,16,23.3893384942,14.75,12.49286517,6.486378605,6.070719107,NA,NA,8.256798,6.93,NA,NA,17.91814146,15.03884681,13.245417,11.11698988,14.75,12.49286517
16,2017,9,22,1.7211257708,14.75,12.49286517,6.486378605,6.070719107,NA,NA,7.911275429,6.64,NA,NA,18.22707493,15.29813728,13.18745018,11.06833784,14.75,12.49286517
13,2017,9,28,10.537812943,14.75,12.49286517,6.486378605,6.070719107,NA,NA,8.292541714,6.96,NA,NA,18.27120828,15.33517877,13.00630389,10.91630024,14.75,12.49286517
15,2017,10,1,2.5916012446,14.75,12.49286517,6.486378605,6.070719107,NA,NA,8.411687429,7.06,NA,NA,18.35947499,15.40926176,13.07876241,10.97711528,14.75,12.49286517
13,2017,10,4,13.8562638654,14.75,12.49286517,6.486378605,6.070719107,NA,NA,8.099790045,6.89,NA,NA,18.35947499,15.40926176,12.74717514,10.84324856,14.75,12.49286517
15,2017,10,4,0.2105318956,14.75,12.49286517,6.486378605,6.070719107,NA,NA,8.099790045,6.89,NA,NA,18.35947499,15.40926176,12.74717514,10.84324856,14.75,12.49286517
16,2017,10,8,0.0986246511,14.75,12.49286517,6.486378605,6.070719107,NA,NA,8.205592818,6.98,NA,NA,18.35947499,15.40926176,12.85310734,10.93335866,14.75,12.49286517
13,2017,10,9,0.1205875034,14.75,12.49286517,6.486378605,6.070719107,NA,NA,8.158569364,6.94,NA,NA,18.35947499,15.40926176,12.88841808,10.96339536,14.75,12.49286517
14,2017,10,9,13.1750992244,14.75,12.49286517,6.486378605,6.070719107,NA,NA,8.158569364,6.94,NA,NA,18.35947499,15.40926176,12.88841808,10.96339536,14.75,12.49286517
15,2017,10,22,0.0689012913,14.75,12.49286517,6.486378605,6.070719107,NA,NA,8.899188773,7.57,NA,NA,18.76969933,15.96624452,13.33333333,11.34185777,14.75,12.49286517
21,2017,11,13,1.4702475442,14.75,12.49286517,7.561246093,6.441681797,NA,NA,8.615692,7.34,NA,NA,20.35690321,17.34273574,13.25940212,11.29613403,14.75,12.49286517
15,2017,11,20,29.3354755956,15.06,12.83012438,7.561246093,6.441681797,NA,NA,8.721334,7.43,NA,NA,23.57592354,20.08512825,13.25940212,11.29613403,15.06,12.83012438
21,2017,11,20,25.015719802,15.06,12.83012438,7.561246093,6.441681797,NA,NA,8.721334,7.43,NA,NA,23.57592354,20.08512825,13.25940212,11.29613403,15.06,12.83012438
14,2018,1,1,0.2648942252,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
21,2018,6,9,0.9707871068,14.65,12.40240275,8.446837715,6.847201112,NA,NA,18.42833486,15.78,NA,NA,19.7999927,16.95453698,14.31248699,12.25564037,14.65,12.40240275
21,2018,6,25,4.9517367454,14.65,12.40240275,5.204648813,4.456689055,NA,NA,17.51742857,15,NA,NA,20.02810322,17.14986575,14.4027209,12.33290677,14.65,12.40240275
13,2018,6,29,1.735948369,14.65,12.40240275,5.204648813,4.456689055,NA,NA,17.45903714,14.95,NA,NA,25.54837768,21.87682191,14.64565836,12.54093171,14.65,12.40240275
13,2018,7,1,4.4785743683,14.65,12.40240275,5.204648813,4.456689055,NA,NA,17.45903714,14.95,NA,NA,25.54837768,21.87682191,14.64565836,12.54093171,14.65,12.40240275
17,2018,7,2,0.7815468733,14.65,12.40240275,5.204648813,4.456689055,NA,NA,17.56364809,15.03,NA,NA,23.373848,20.00204819,14.37007874,12.29711973,14.65,12.40240275
51,2018,7,5,4.3052982506,14.65,12.40240275,5.204648813,4.456689055,NA,NA,18.28816318,15.65,NA,NA,23.373848,20.00204819,14.62802064,12.51785216,14.65,12.40240275
13,2018,7,6,0.0783067926,14.65,12.40240275,5.204648813,4.456689055,NA,NA,18.31153464,15.67,NA,NA,23.373848,20.00204819,14.62802064,12.51785216,14.65,12.40240275
21,2018,7,11,0.0946006706,14.65,12.40240275,5.204648813,4.456689055,NA,NA,19.024364,16.28,NA,NA,23.373848,20.00204819,14.79771925,12.66307086,14.65,12.40240275
51,2018,7,12,1.212576887,14.65,12.40240275,5.204648813,4.456689055,NA,NA,18.75559227,16.05,NA,NA,23.373848,20.00204819,14.79771925,12.66307086,14.65,12.40240275
16,2018,7,13,3.4299269059,14.65,12.40240275,5.204648813,4.456689055,NA,NA,18.72053509,16.02,NA,NA,23.373848,20.00204819,14.93347814,12.77924582,14.65,12.40240275
11,2018,7,15,244.8010053501,14.65,12.40240275,5.204648813,4.456689055,NA,NA,18.72053509,16.02,NA,NA,23.373848,20.00204819,14.93347814,12.77924582,14.65,12.40240275
13,2018,7,15,94.795046948,14.65,12.40240275,5.204648813,4.456689055,NA,NA,18.72053509,16.02,NA,NA,23.373848,20.00204819,14.93347814,12.77924582,14.65,12.40240275
14,2018,7,15,0.7068746348,14.65,12.40240275,5.204648813,4.456689055,NA,NA,18.72053509,16.02,NA,NA,23.373848,20.00204819,14.93347814,12.77924582,14.65,12.40240275
